0,5
0.03,5
0.06,5.00882
0.089999996,5.0264072
0.12,5.052685
0.14999999,5.0875535
0.17999999,5.130891
0.21,5.182552
0.24,5.242369
0.26999998,5.310155
0.29999998,5.3856997
0.32999998,5.468774
0.35999998,5.559128
0.39,5.656494
0.42,5.7605867
0.45,5.871102
0.48,5.9877205
0.51,6.1101074
0.53999996,6.237913
0.56999993,6.3707747
0.5999999,6.508317
0.6299999,6.6501527
0.65999985,6.795885
0.6899998,6.9451075
0.7199998,7.097406
0.74999976,7.2523584
0.77999973,7.4095383
0.8099997,7.568514
0.8399997,7.72885
0.86999965,7.890109
0.8999996,8.051852
0.9299996,8.213642
0.95999956,8.375041
0.98999953,8.535615
1.0199995,8.694933
1.0499995,8.852569
1.0799994,9.008102
1.1099994,9.16112
1.1399994,9.311219
1.1699994,9.458002
1.1999993,9.601084
1.2299993,9.74009
1.2599993,9.8746605
1.2899992,10.004444
1.3199992,10.129107
1.3499992,10.248331
1.3799992,10.361811
1.4099991,10.469259
1.4399991,10.570406
1.4699991,10.664999
1.499999,10.752805
1.529999,10.833608
1.559999,10.907213
1.589999,10.973447
1.6199989,11.032153
1.6499989,11.083199
1.6799989,11.1264715
1.7099988,11.16188
1.7399988,11.189354
1.7699988,11.208847
1.7999988,11.220331
1.8299987,11.223803
1.8599987,11.219278
1.8899987,11.206798
1.9199986,11.1864195
1.9499986,11.158225
1.9799986,11.122316
2.0099986,11.078816
2.0399985,11.027866
2.0699985,10.969629
2.0999985,10.904286
2.1299984,10.832038
2.1599984,10.753101
2.1899984,10.667712
2.2199984,10.576121
2.2499983,10.478598
2.2799983,10.375423
2.3099983,10.266896
2.3399982,10.153326
2.3699982,10.035037
2.3999982,9.912364
2.4299982,9.785652
2.4599981,9.655257
2.489998,9.5215435
2.519998,9.384883
2.549998,9.245654
2.579998,9.104241
2.609998,8.961034
2.639998,8.816424
2.669998,8.670808
2.699998,8.52458
2.7299979,8.378139
2.7599978,8.231879
2.7899978,8.086197
2.8199978,7.9414825
2.8499978,7.798124
2.8799977,7.656503
2.9099977,7.5169973
2.9399977,7.379976
2.9699976,7.2458005
2.9999976,7.1148243
3.0299976,6.9873905
3.0599976,6.863831
3.0899975,6.7444673
3.1199975,6.629607
3.1499975,6.519546
3.1799974,6.4145656
3.2099974,6.3149323
3.2399974,6.220897
3.2699974,6.132696
3.2999973,6.050548
3.3299973,5.974654
3.3599973,5.9051995
3.3899972,5.84235
3.4199972,5.7862535
3.4499972,5.737039
3.4799972,5.694817
3.5099971,5.6596785
3.539997,5.631695
3.569997,5.6109176
3.599997,5.5973797
3.629997,5.5910935
3.659997,5.592052
3.689997,5.600229
3.719997,5.615578
3.749997,5.638035
3.7799969,5.667515
3.8099968,5.703915
3.8399968,5.7471147
3.8699968,5.796974
3.8999968,5.853338
3.9299967,5.9160314
3.9599967,5.9848647
3.9899967,6.059632
4.0199966,6.140111
4.049997,6.226066
4.079997,6.3172474
4.1099973,6.413391
4.1399975,6.5142217
4.1699977,6.619451
4.199998,6.7287803
4.229998,6.8419013
4.2599983,6.9584956
4.2899985,7.0782375
4.3199987,7.200793
4.349999,7.325822
4.379999,7.4529786
4.4099994,7.5819125
4.4399996,7.71227
4.47,7.8436937
4.5,7.975826
4.53,8.108307
4.5600004,8.240779
4.5900006,8.372884
4.620001,8.504266
4.650001,8.634573
4.6800013,8.763456
4.7100015,8.8905735
4.7400017,9.015586
4.770002,9.138164
4.800002,9.257984
4.8300023,9.374733
4.8600025,9.488105
4.8900027,9.597804
4.920003,9.7035475
4.950003,9.805062
4.9800034,9.902088
5.0100036,9.994379
5.040004,10.0817
5.070004,10.163833
5.100004,10.240572
5.1300044,10.3117285
5.1600046,10.377129
5.190005,10.436614
5.220005,10.490045
5.2500052,10.537295
5.2800055,10.578259
5.3100057,10.612847
5.340006,10.640986
5.370006,10.662622
5.4000063,10.677717
5.4300065,10.686253
5.4600067,10.688227
5.490007,10.683657
5.520007,10.672576
5.5500073,10.655035
5.5800076,10.6311035
5.610008,10.600867
5.640008,10.564428
5.670008,10.521906
5.7000084,10.473434
5.7300086,10.419165
5.760009,10.359262
5.790009,10.293908
5.820009,10.223295
5.8500094,10.147633
5.8800097,10.067142
5.91001,9.982055
5.94001,9.892617
5.9700103,9.799085
6.0000105,9.701723
6.0300107,9.600808
6.060011,9.496624
6.090011,9.389462
6.1200113,9.279623
6.1500115,9.167412
6.1800117,9.053139
6.210012,8.9371195
6.240012,8.819673
6.2700124,8.70112
6.3000126,8.581786
6.330013,8.461995
6.360013,8.342072
6.390013,8.222341
6.4200134,8.103124
6.4500136,7.984742
6.480014,7.8675127
6.510014,7.7517476
6.5400143,7.637755
6.5700145,7.5258365
6.6000147,7.4162874
6.630015,7.309396
6.660015,7.205442
6.6900153,7.1046963
6.7200155,7.0074205
6.7500157,6.9138656
6.780016,6.8242717
6.810016,6.738868
6.8400164,6.6578717
6.8700166,6.581486
6.900017,6.5099025
6.930017,6.4432983
6.960017,6.3818374
6.9900174,6.325668
7.0200176,6.2749248
7.050018,6.229727
7.080018,6.1901774
7.1100183,6.1563654
7.1400185,6.1283627
7.1700187,6.1062255
7.200019,6.089995
7.230019,6.0796947
7.2600193,6.0753336
7.2900195,6.0769033
7.3200197,6.08438
7.35002,6.0977244
7.38002,6.116881
7.4100204,6.1417785
7.4400206,6.1723313
7.470021,6.208438
7.500021,6.2499824
7.530021,6.296835
7.5600214,6.3488517
7.5900216,6.4058747
7.620022,6.467734
7.650022,6.534246
7.6800222,6.605216
7.7100224,6.6804376
7.7400227,6.7596936
7.770023,6.842757
7.800023,6.9293914
7.8300233,7.01935
7.8600235,7.1123796
7.8900237,7.2082186
7.920024,7.306599
7.950024,7.4072475
7.9800243,7.509884
8.010024,7.614225
8.040024,7.7199836
8.070024,7.826869
8.100023,7.9345894
8.130023,8.0428505
8.160023,8.151359
8.190022,8.25982
8.220022,8.367942
8.250022,8.475433
8.280022,8.582006
8.310021,8.687377
8.340021,8.791264
8.370021,8.893392
8.400021,8.99349
8.43002,9.091296
8.46002,9.186553
8.49002,9.279012
8.52002,9.368432
8.550019,9.454582
8.580019,9.537241
8.610019,9.616196
8.640018,9.691246
8.670018,9.762203
8.700018,9.828888
8.730018,9.891134
8.760017,9.94879
8.790017,10.001713
8.820017,10.049777
8.850017,10.092868
8.880016,10.130886
8.910016,10.163745
8.940016,10.191374
8.970016,10.213715
9.000015,10.230724
9.030015,10.242375
9.060015,10.248653
9.090014,10.249559
9.120014,10.245109
9.150014,10.235331
9.180014,10.220269
9.210013,10.199983
9.240013,10.174543
9.270013,10.144037
9.300013,10.108562
9.330012,10.068232
9.360012,10.0231695
9.390012,9.973514
9.4200115,9.919414
9.450011,9.86103
9.480011,9.798533
9.510011,9.732107
9.54001,9.661943
9.57001,9.588244
9.60001,9.51122
9.63001,9.431089
9.660009,9.34808
9.690009,9.2624235
9.720009,9.174361
9.750009,9.084139
9.780008,8.992007
9.810008,8.898221
9.840008,8.80304
9.8700075,8.706724
9.900007,8.609538
9.930007,8.511747
9.960007,8.413617
9.990006,8.315414
10.020006,8.217404
10.050006,8.11985
10.080006,8.023014
10.110005,7.927156
10.140005,7.8325305
10.170005,7.7393894
10.200005,7.6479797
10.230004,7.558542
10.260004,7.471311
10.290004,7.3865156
10.3200035,7.3043766
10.350003,7.2251067
10.380003,7.1489105
10.410003,7.075984
10.440002,7.0065126
10.470002,6.9406734
10.500002,6.878631
10.530002,6.8205414
10.560001,6.766548
10.590001,6.7167835
10.620001,6.6713676
10.650001,6.630409
10.68,6.594003
10.71,6.562234
10.74,6.5351715
10.7699995,6.512873
10.799999,6.4953837
10.829999,6.4827347
10.859999,6.4749436
10.889998,6.4720163
10.919998,6.473944
10.949998,6.4807057
